"CAMIS";"DBA";"BORO";"BUILDING";"STREET";"ZIPCODE";"PHONE";"CUISINE DESCRIPTION";"INSPECTION DATE";"ACTION";"VIOLATION CODE";"VIOLATION DESCRIPTION";"CRITICAL FLAG";"SCORE";"GRADE";"GRADE DATE";"RECORD DATE";"INSPECTION TYPE";"Latitude";"Longitude";"Community Board";"Council District";"Census Tract";"BIN";"BBL";"NTA";"Location"
"50165849";"BB36609BB LLC";"Manhattan";"366";"WEST   46 STREET";"10036";"2126732273";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76052481171";"-73.98969055751";"104";"03";"012100";"1025034";"1010360159";"MN15";"POINT (-73.989690557505 40.760524811712)"
"50140662";"PIZZA X";"Queens";"30-72";"STEINWAY STREET";"11103";"3477793095";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76220753578";"-73.9163744265";"401";"22";"015500";"4010676";"4006600079";"QN70";"POINT (-73.916374426495 40.762207535777)"
"50134085";"NAI BROTHER";"Queens";"27-17";"42 ROAD";"11101";"9176223271";"Chinese";"08/25/2023";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"34";;;"12/15/2025";"Pre-permit (Operational) / Initial Inspection";"40.7493056371";"-73.94030484456";"402";"26";"001900";"4539113";"4004227501";"QN31";"POINT (-73.940304844559 40.749305637098)"
"50167867";"LA OBEJA NEGRA II CORP";"Queens";"111-15";"JAMAICA AVENUE";"11418";"3477014605";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69699705939";"-73.83698090465";"409";"29";"013000";"4192653";"4092250031";"QN54";"POINT (-73.836980904649 40.696997059394)"
"50166641";"PATOK";"Brooklyn";"445";"ALBEE SQUARE";"11201";"9148171022";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69082623269";"-73.98345224546";"302";"33";"001500";"3397861";"3001497501";"BK38";"POINT (-73.98345224546 40.690826232689)"
"50180005";"NEW LIFE SENIOR CARE CENTER LLC";"Queens";"74-10";"BROADWAY";"11373";"9293259333";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74653576677";"-73.89116733373";"404";"25";"026700";"4618361";"4014857502";"QN29";"POINT (-73.891167333727 40.746535766774)"
"50179971";"THE MARK RESTAURANT";"Manhattan";"25";"EAST   77 STREET";"10075";"7608158832";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.77527810219";"-73.96373561887";"108";"04";"014200";"1041821";"1013920017";"MN40";"POINT (-73.963735618871 40.775278102188)"
"50172926";"XIN RONG LYZ INC";"Brooklyn";"145";"SMITH STREET";"11201";"3475361575";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68687729125";"-73.99034741661";"302";"33";"004300";"3001238";"3001940003";"BK38";"POINT (-73.990347416605 40.686877291245)"
"50170362";"LA CABRA";"Manhattan";"284";"LAFAYETTE STREET";"10012";"9174566396";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72415710357";"-73.99609278368";"102";"01";"004300";"1007930";"1005100006";"MN24";"POINT (-73.996092783679 40.724157103571)"
"50177199";"OBERON";"Brooklyn";"482";"DRIGGS AVENUE";"11211";"9173927850";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71860930366";"-73.95475150382";"301";"33";"051700";"3061702";"3023050018";"BK73";"POINT (-73.954751503817 40.718609303664)"
"50108278";"120 ORCHARD BAR LLC";"Manhattan";"120";"ORCHARD STREET";"10002";"1914906246";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71944118328";"-73.98954181388";"103";"01";"001800";"1005302";"1004100001";"MN27";"POINT (-73.989541813883 40.719441183278)"
"50171787";"PATISSERIE DES AMBASSADES";"Manhattan";"2200";"FRDRCK DGLS BOULEVARD";;"7577549410";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50177234";"RITO GELATO LLC";"Manhattan";"2341";"BROADWAY";"10024";"9294908683";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.78769056345";"-73.97703981658";"107";"06";"017100";"1081052";"1012330011";"MN12";"POINT (-73.977039816578 40.787690563448)"
"50142942";"COMMONPOINT QUEENS";"Queens";"82-17";"PARSONS BOULEVARD";"11432";"7182685057";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71790379642";"-73.80843441104";"408";"24";"126700";"4442434";"4068587501";"QN38";"POINT (-73.808434411037 40.717903796424)"
"50130048";"BURGER QUEENS";"Queens";"96-19";"23 AVENUE";"11369";"9175353874";"American";"01/31/2024";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"12";"A";"01/31/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";"40.76836381565";"-73.87405177099";"403";"21";"035700";"4023446";"4010730036";"QN27";"POINT (-73.874051770992 40.768363815649)"
"50106463";"SHASHLIK HOUSE";"Brooklyn";"102";"CORTELYOU ROAD";"11218";"9294209476";"Turkish";"08/14/2024";"Establishment re-opened by DOHMH.";;;"Not Applicable";"0";"P";"08/14/2024";"12/15/2025";"Cycle Inspection / Reopening Inspection";"40.63793898675";"-73.97827335542";"312";"39";"048600";"3126575";"3053850001";"BK41";"POINT (-73.978273355417 40.637938986748)"
"50174954";"THE T ROOM";"Brooklyn";"85";"FLATBUSH AVENUE EXTENSION";"11201";"5085178270";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69646142785";"-73.98472385363";"302";"33";"001500";"3418103";"3001207503";"BK38";"POINT (-73.984723853629 40.696461427845)"
"50165405";"EL TABLON LATINO CORP";"Manhattan";"300";"AUDUBON AVENUE";"10033";"9294896637";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.84814262955";"-73.93278073053";"112";"10";"026900";"1063639";"1021530080";"MN35";"POINT (-73.932780730533 40.848142629552)"
"50106029";"Playdate NYC";"Queens";"135-29";"ROOSEVELT AVENUE";"11354";"3479095490";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75916612667";"-73.83129452153";"407";"20";"087100";"4112312";"4049760009";"QN22";"POINT (-73.831294521534 40.759166126672)"
"50164922";"PA' CALETA BAR AND GRILL";"Bronx";"1735";"EAST  172 STREET";"10472";"7185010619";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.83251478365";"-73.8697163224";"209";"18";"007600";"2027726";"2038730001";"BX08";"POINT (-73.869716322398 40.832514783651)"
"41395492";"CITI FIELD HYUNDAI CLUB STAND 117";"Queens";"126";"ST & ROOSEVELT AVENUE";;"7185958100";"American";"09/20/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"A";"09/20/2024";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"4";;
"50178860";"LEGACY COFFEE";"Brooklyn";"258";"SCHAEFER STREET";"11237";"3476517015";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69191666675";"-73.90560519417";"304";"37";"040900";"3079579";"3034310010";"BK77";"POINT (-73.905605194167 40.691916666751)"
"50167477";"KOFEE";"Bronx";"2413";"3 AVENUE";"10451";"2034247631";"Coffee/Tea";"09/29/2025";"Establishment re-opened by DOHMH.";;;"Not Applicable";"0";;;"12/15/2025";"Pre-permit (Operational) / Reopening Inspection";"40.808348325";"-73.93100406125";"201";"08";"005100";"2098987";"2023190109";"BX39";"POINT (-73.931004061248 40.808348325003)"
"50165435";"QUINOA KITCHEN";"Brooklyn";"287";"BEDFORD AVENUE";"11211";"2033914303";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7140856588";"-73.96154338305";"301";"34";"055100";"3062784";"3023930002";"BK73";"POINT (-73.961543383051 40.714085658803)"
"50144825";"DOUGHNUTTERY EVENTS.";"Manhattan";;"WEST   42 STREET";;"9179910564";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50162963";"BROOKIEZ CORP";"Manhattan";"77";"CHRISTOPHER STREET";"10014";"3476593747";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73354147475";"-74.00335930995";"102";"03";"007300";"1078174";"1006190067";"MN23";"POINT (-74.003359309948 40.73354147475)"
"50116399";"SERAFINA IN THE SKY";"Manhattan";"400";"WEST   42 STREET";"10036";"9176912081";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75849667448";"-73.99283486771";"104";"03";"011500";"1089690";"1010517503";"MN15";"POINT (-73.992834867711 40.758496674482)"
"50107047";"KING BARKA";"Manhattan";"2733";"FREDERICK DOUGLASS BOULEVARD";;"3476418572";"Caribbean";"02/28/2023";"Violations were cited in the following area(s).";"08A";"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.";"Not Critical";"16";"B";"02/28/2023";"12/15/2025";"Cycle Inspection / Re-inspection";"0";"0";;;;;"1";;
"50157923";"GOLAN HEIGHTS";"Manhattan";"2553";"AMSTERDAM AVENUE";"10033";"7189093343";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.85160928009";"-73.92832388833";"112";"10";"026700";"1063585";"1021490097";"MN35";"POINT (-73.928323888333 40.851609280086)"
"50173497";"Jiu Xiang Ju";"Queens";"43-18";"MAIN STREET";"11355";"9292729790";"Chinese";"10/09/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"42";"Z";"10/09/2025";"12/15/2025";"Pre-permit (Operational) / Re-inspection";"40.75198413753";"-73.82648354883";"407";"20";"079702";"4115474";"4051257502";"QN22";"POINT (-73.826483548825 40.751984137532)"
"50100370";"BREEZY HILL ORCHARD";"Manhattan";"1802";"65 ST TRANSVERSE";;"8452663979";"Donuts";"12/11/2023";"Violations were cited in the following area(s).";"06D";"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.";"Critical";"7";"A";"12/11/2023";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50179939";"Gotham City Billiards";"Brooklyn";"93";"AVENUE U";"11223";"3478825862";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.59613089442";"-73.98090841386";"311";"43";"040200";"3190965";"3070960045";"BK29";"POINT (-73.980908413859 40.596130894421)"
"50128784";"SUBWAY";"Queens";"69-79";"GRAND AVENUE";"11378";"9174597040";"Sandwiches";"07/14/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Initial Inspection";"40.72728032971";"-73.89312554381";"405";"30";"049302";"4058586";"4025030001";"QN30";"POINT (-73.893125543811 40.727280329707)"
"40379628";"HASAKI";"Manhattan";"210";"EAST    9 TH STREET";;"2124733327";"Japanese";"06/13/2023";"Violations were cited in the following area(s).";"10G";"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.";"Not Critical";"12";"A";"06/13/2023";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50168802";"LOBSTER SHACK LLC";"Manhattan";"100";"PEARL STREET";"10004";"9176479285";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70427913734";"-74.00978495372";"101";"01";"000900";"1000855";"1000307501";"MN25";"POINT (-74.009784953715 40.704279137344)"
"50141491";"NEW YORK COMEDY CLUB";"Manhattan";"85";"EAST    4 STREET";"10003";"7188409545";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72638547466";"-73.98988707757";"103";"02";"003800";"1006599";"1004600044";"MN22";"POINT (-73.989887077565 40.726385474656)"
"50177139";"SPICE & GRILL: INDIAN NEPALESE KITCHEN";"Queens";"63-35";"39 AVENUE";"11377";"2016743449";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74659077862";"-73.90035934979";"402";"26";"026100";"4027929";"4012180001";"QN63";"POINT (-73.900359349786 40.746590778624)"
"50166070";"PRINTEMPS";"Manhattan";"1";"WALL STREET";"10005";"9176089999";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70770443725";"-74.01164300033";"101";"01";"000700";"1000815";"1000237501";"MN25";"POINT (-74.011643000334 40.707704437245)"
"50169889";"VAN WYCK BAR & BISTRO";"Queens";;"INTERNATIONAL AIRPORT";;"7037237264";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50142154";"LOONYS JUICE & SALAD";"Brooklyn";"1025";"CORTELYOU ROAD";"11218";"3478918801";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.63938322048";"-73.96851549796";"314";"40";"152200";"3338565";"3051410112";"BK42";"POINT (-73.96851549796 40.639383220478)"
"50163417";"L' APPARTEMENT 4F";"Manhattan";"119";"WEST   10 STREET";"10011";"9177553943";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73474373";"-73.99957421509";"102";"03";"007100";"1010572";"1006060093";"MN23";"POINT (-73.999574215087 40.734743730001)"
"50170279";"DOLCE BROOKLYN";"Brooklyn";"204";"SACKETT STREET";"11231";"7185082198";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68425369331";"-73.99984495902";"306";"39";"006300";"3343166";"3003370017";"BK33";"POINT (-73.999844959024 40.684253693306)"
"50105272";"BIXI";"Manhattan";"2164";"FREDERICK DOUGLASS BOULEVARD";;"6464908575";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50086366";"LA ELEGANCIA";"Queens";"88-26";"37 AVENUE";"11372";"3478463569";"Latin American";"05/06/2025";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"13";"A";"05/06/2025";"12/15/2025";"Cycle Inspection / Re-inspection";"40.75035190966";"-73.87841699513";"403";"21";"027700";"4036294";"4014760001";"QN28";"POINT (-73.878416995129 40.750351909656)"
"50170682";"EL PASO PIZZERIA & DELI CORP";"Staten Island";"358";"TARGEE STREET";"10304";"3475538504";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6185067071";"-74.08489286742";"501";"49";"002900";"5016274";"5006360025";"SI37";"POINT (-74.084892867422 40.618506707097)"
"50174559";"DELI AVENIDA M CORP";"Brooklyn";"1710";"AVENUE M";"11230";"9294656129";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.61822577575";"-73.95793196318";"314";"48";"053800";"3181032";"3067460005";"BK43";"POINT (-73.95793196318 40.618225775747)"
"50178659";"VIVIBOWL RESTAURANT NEW YORK INC.";"Manhattan";"303";"PARK AVENUE SOUTH";"10010";"9176028648";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74032026645";"-73.98624743521";"105";"02";"006800";"1018033";"1008790001";"MN21";"POINT (-73.986247435206 40.740320266445)"
"50155391";"PIEZANOS";"Staten Island";"896";"HUGUENOT AVENUE";"10312";"7185544439";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.53248968287";"-74.19207894698";"503";"51";"020804";"5107784";"5068150058";"SI32";"POINT (-74.192078946982 40.532489682872)"
"50179481";"ROMAINE EMPIRE INC";"Manhattan";"180";"CHRISTOPHER STREET";"10014";"3122290099";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73247615369";"-74.0095978744";"102";"03";"006900";"1010417";"1006040003";"MN23";"POINT (-74.0095978744 40.732476153686)"
"50176951";"APNA PIND 11";"Queens";"131-03";"101 AVENUE";"11419";"3479557057";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69277140737";"-73.81607604919";"409";"29";"015400";"4539068";"4094770020";"QN54";"POINT (-73.816076049194 40.692771407372)"
"41657037";"TACO BELL";"Bronx";"1058";"SOUTHERN BOULEVARD";"10459";"9295623173";"Tex-Mex";"05/20/2022";"Violations were cited in the following area(s).";"16L";"Sodium Warning - Statement";"Not Applicable";;;;"12/15/2025";"Sodium Warning / Initial Inspection";"40.82441335857";"-73.89189580626";"202";"17";"011900";"2006021";"2027430019";"BX27";"POINT (-73.89189580626 40.824413358566)"
"50172253";"NYC GOTHAM FOODS INC.";"Manhattan";"151";"EAST  125 STREET";"10035";"7324062445";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.80419346952";"-73.93698284286";"111";"08";"019600";"1087143";"1017747501";"MN34";"POINT (-73.936982842861 40.804193469515)"
"50178162";"ANGRY ARCHIE'S";"Manhattan";"20";"UNION SQUARE WEST";"10003";"9735258914";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73660979179";"-73.99067937838";"105";"02";"005200";"1016108";"1008450002";"MN13";"POINT (-73.990679378381 40.736609791786)"
"50166987";"QOOBIES BAGEL & DELI";"Staten Island";"4012";"HYLAN BOULEVARD";"10308";"6469056294";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.5418374547";"-74.14638384012";"503";"51";"015603";"5093285";"5052980018";"SI54";"POINT (-74.14638384012 40.541837454704)"
"50172076";"CLOVER SMOOTHIE & TEA";"Brooklyn";"136";"SMITH STREET";"11201";"9294283209";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6870666718";"-73.99024282214";"302";"33";"004300";"3001224";"3001930024";"BK38";"POINT (-73.990242822138 40.6870666718)"
"50167963";"BROOKLYN DELI CB24/SHAKE SHACK CB26";"Queens";;"INTERNATIONAL AIRPORT";;"7037745013";"American";"05/28/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"31";;;"12/15/2025";"Pre-permit (Operational) / Initial Inspection";;;;;;;;;
"50177315";"MOSS CAFE";"Manhattan";"520";"5 AVENUE";"10036";"7043286780";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75441373505";"-73.98021317952";"105";"04";"009600";"1034211";"1012590035";"MN17";"POINT (-73.980213179521 40.754413735045)"
"50175667";"BROOKLYN FOOD & ARTS LLC";"Brooklyn";"200";"EASTERN PARKWAY";"11238";"2123376092";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67182762468";"-73.9630422592";"355";"35";"017700";"3029667";"3011830026";"BK99";"POINT (-73.963042259196 40.671827624682)"
"50032708";"STARBUCKS";"Queens";;"INTL AIRPORT";;"7186790452";"Coffee/Tea";"10/22/2025";"Violations were cited in the following area(s).";"08A";"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.";"Not Critical";"13";"A";"10/22/2025";"12/15/2025";"Cycle Inspection / Initial Inspection";;;;;;;;;
"50170069";"LITTLE CAESARS";"Queens";"126-14";"MERRICK BOULEVARD";"11434";"5162423711";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68185764261";"-73.76609459177";"412";"27";"033401";"4270272";"4125260001";"QN08";"POINT (-73.766094591774 40.681857642614)"
"50172148";"ADOBO MEXICAN GRILL";"Queens";"231-07";"MERRICK BOULEVARD";"11413";"5167849844";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67571176463";"-73.73924340467";"413";"31";"061800";"4279451";"4129700006";"QN66";"POINT (-73.739243404671 40.675711764626)"
"50079549";"MEXIJOE'S";"Queens";;"LAGUARDIA AIRPORT CENTRAL TERMI";;"7184295500";"Mexican";"08/28/2018";"Violations were cited in the following area(s).";"04L";"Evidence of mice or live mice present in facility's food and/or non-food areas.";"Critical";"33";;;"12/15/2025";"Pre-permit (Operational) / Initial Inspection";;;;;;;;;
"50176039";"CHOPIN NOODLE HOUSE";"Queens";"37-11";"MAIN STREET";"11354";"4434819162";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7613203278";"-73.83099665042";"407";"20";"087100";"4112473";"4049780004";"QN22";"POINT (-73.830996650422 40.761320327799)"
"50166723";"DBA JOOY TEA SHOPPE";"Manhattan";"208";"GRAND STREET";"10013";"6469440092";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71898596882";"-73.99629510746";"102";"01";"004100";"1006937";"1004700031";"MN24";"POINT (-73.996295107458 40.718985968821)"
"41298621";"KENNEDY'S CHICKEN & SANDWICH";"Manhattan";"1039";"EAST  163 STREET";;"3472705804";"Chicken";"10/17/2023";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"6";"A";"10/17/2023";"12/15/2025";"Cycle Inspection / Initial Inspection";"0";"0";;;;;"1";;
"50178493";"THE FLY INN LLC";"Queens";"132-15";"150 AVENUE";"11420";"6312974194";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.66521308397";"-73.80728867032";"410";"28";"084602";"4000000";"4118860021";"QN55";"POINT (-73.807288670322 40.665213083974)"
"50075608";"LUCHADORES";"Manhattan";"87";"SOUTH STREET";"10038";"9174093033";"Mexican";"02/01/2023";"Violations were cited in the following area(s).";"09B";"Thawing procedure improper.";"Not Critical";"54";;;"12/15/2025";"Cycle Inspection / Initial Inspection";"40.70573695954";"-74.00396384084";"101";"01";"001502";"1001141";"1000720025";"MN25";"POINT (-74.003963840837 40.705736959537)"
"50176253";"MEXI-CORNER INC";"Manhattan";"100";"WEST   83 STREET";"10024";"6468069948";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.78470363176";"-73.97402922251";"107";"06";"016900";"1032074";"1012130035";"MN12";"POINT (-73.974029222509 40.78470363176)"
"50108022";"BEECHERS/SWEET LEAF";"Queens";;"LAGUARDIA ROAD";;"9177740536";"American";"04/18/2023";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"A";"04/18/2023";"12/15/2025";"Pre-permit (Operational) / Initial Inspection";;;;;;;;;
"50176357";"DASTAAN INDIAN KITCHEN";"Brooklyn";"115";"SMITH STREET";"11201";"3477407230";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68784065041";"-73.98969823283";"302";"33";"004300";"3001068";"3001880009";"BK38";"POINT (-73.989698232825 40.687840650413)"
"50150815";"STARBUCKS PICKUP (DEPARTURE LEVEL)";"Queens";;"TERMINAL C CONCOURSE";;"2159970667";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50173439";"CASA PAISA CORP";"Queens";"12-27";"150 STREET";"11357";"9296065287";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79004860422";"-73.81427867049";"407";"19";"098100";"4102668";"4045170001";"QN49";"POINT (-73.814278670493 40.790048604216)"
"50150789";"LATOYA'S KITCHEN";"Manhattan";"2492";"ADAM CLAYTON POWELL JR BOULEVARD";;"2122346300";"Caribbean";"09/01/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"0";"0";;;;;"1";;
"50177793";"FORNO D'ORO";"Manhattan";"196";"8 AVENUE";"10011";"9174067753";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74332660594";"-73.99990256204";"104";"03";"008700";"1014005";"1007690067";"MN13";"POINT (-73.999902562039 40.743326605935)"
"50046215";"GREGORYS COFFEE";"Manhattan";"520";"8 AVENUE";"10018";"9292330268";"Coffee/Tea";"10/29/2025";"Establishment re-opened by DOHMH.";;;"Not Applicable";"0";"Z";"10/29/2025";"12/15/2025";"Cycle Inspection / Reopening Inspection";"40.75360548625";"-73.99241670865";"105";"03";"010900";"1083624";"1007860001";"MN17";"POINT (-73.992416708652 40.753605486254)"
"50158394";"THE SISTERYARD";"Brooklyn";"394";"MCGUINNESS BOULEVARD";"11222";"3055273993";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73643293372";"-73.95256707297";"301";"33";"057900";"3063794";"3024890004";"BK76";"POINT (-73.952567072969 40.736432933715)"
"50160505";"STARBUCKS # 1955";"Queens";;"JFK INTERNATIONAL AIRPORT";"11430";"2299392549";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64831282607";"-73.78828149759";;;;;;;"POINT (-73.788281497594 40.648312826068)"
"50176447";"the good flavor restaurant";"Brooklyn";"1563";"FULTON STREET";"11216";"605340634_";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67981282719";"-73.93889269654";"303";"36";"027300";"3053680";"3018580034";"BK35";"POINT (-73.938892696541 40.679812827194)"
"50176133";"MADEKO LLC";"Manhattan";"313";"WEST   57 STREET";"10019";"2126852273";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76699897781";"-73.98354154936";"104";"06";"013900";"1026050";"1010480025";"MN15";"POINT (-73.983541549355 40.766998977814)"
"50179546";"CONVENE";"Manhattan";"555";"BROADWAY";"10012";"8887307307";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72378386732";"-73.99817447798";"102";"01";"004900";"1007576";"1004980011";"MN24";"POINT (-73.998174477984 40.72378386732)"
"50161586";"PICKLE CULTURE";"Manhattan";"1802";"65 TRANSVERSE";;"9737228709";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50111182";"THE ALCHEMISTS KITCHEN";"Manhattan";"117";"CROSBY STREET";"10012";"9177433747";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72426142133";"-73.9966159052";"102";"01";"004300";"1007930";"1005100006";"MN24";"POINT (-73.9966159052 40.724261421332)"
"50178483";"JUICE N GO LLC";"Queens";"99-02B";"ROCKAWAY BEACH BOULEVARD";;"3472304920";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;"32";"094201";"4303699";"4161550092";;
"50104825";"WENDY'S";"Queens";"1";"MAIN TERMINAL";;"9173282791";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"4";;
"50173833";"SOUL JAMM LLC";"Bronx";"2368";"HOFFMAN STREET";"10458";"9294241280";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8553218853";"-73.88904381487";"206";"15";"039100";"2011888";"2030650027";"BX06";"POINT (-73.889043814866 40.855321885296)"
"50164463";"GOD VIBES CARIBBEAN CUISINE";"Manhattan";"750";"8 AVENUE";"10036";"6466756786";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75987137906";"-73.98784970528";"105";"03";"012500";"1024736";"1010187502";"MN17";"POINT (-73.987849705278 40.759871379059)"
"50164133";"WING & BURGER INC";"Staten Island";"302";"NEW DORP LANE";"10306";"7189798999";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.57188194499";"-74.11243088208";"502";"50";"013400";"5057564";"5042190064";"SI45";"POINT (-74.112430882083 40.571881944992)"
"50168179";"DOOKKI";"Manhattan";"11";"WEST   32 STREET";"10001";"6465771074";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74740722394";"-73.98609077806";"105";"04";"007600";"1015850";"1008340033";"MN17";"POINT (-73.986090778063 40.747407223937)"
"50174256";"GDK USA NY, LLC";"Manhattan";"1001";"6 AVENUE";"10018";"2017262286";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75183454981";"-73.98631001592";"105";"04";"010900";"1015255";"1008130031";"MN17";"POINT (-73.986310015919 40.751834549812)"
"41327917";"PIER 66 MARITIME";"Manhattan";;"12 AVENUE";;"2129896363";"American";"08/24/2022";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"12";"A";"08/24/2022";"12/15/2025";"Cycle Inspection / Initial Inspection";;;;;;;;;
"41569069";"CHINESE FRIED CHICKEN";"Bronx";;"LAFAYETTE AVENUE";;"7188422854";"Chinese";"10/29/2025";"Violations were cited in the following area(s).";"02B";"Hot TCS food item not held at or above 140 °F.";"Critical";"9";"A";"10/29/2025";"12/15/2025";"Cycle Inspection / Re-inspection";;;;;;;;;
